seed,leg,split,method,query_id,true_label,pred_label,hit@1,hit@5,hit@10
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,fd7c93b18dcd5f87ba41fe8bc484a1960682787495030e0f11a0e5d5817d1d8e,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,a03297dfcabfc03d5722fec5bf7a38ad073a0d29a2b8332ac4cf11248c675d2c,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,8b3a269211782c88eaec4a33f7ac69db1b2acf97a66ee50052143eae86d95bfe,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,7b59d5839bf11889f34cadca7e2da19c128589aa4a8646275c30bd20112582a5,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,bb8aa05869eaa4ff2c37478c914d7f3e6a0e59dfe6b0339b4b0211ea03398a55,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,b7dc1731f9012547334a4c6f76dd71d3e9e91288312b195ff73c125cf9fb0bf6,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,ed6bebdf44cd146969164b97ba69047e4fabcc8261868527adcee34b7b9325be,Anomaly,Anomaly,1.0,1.0,0.9
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,3e5a95bbba2f963ef09b48c5dbe8439181674b32271e9301efdcc31c0e6ff557,Anomaly,Anomaly,1.0,1.0,0.9
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,5c6eb311e63dcbc64434c025bb1ef8496672a4470c608696ad80bee940a96ae5,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,3ce1a83be7e83e4b53e0387a5b6bbcfa4907b974a3077456a6a1c39b66940dc0,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,8a77272378635b868c7a15abd5423783ed056f244cfe55a92d6e4f8c20e9c513,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,9900900661a497f2cf52c08f82aa53c266304cc4b96a594ad097505ab127f4ec,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,c88a0a9f731118bf6b2cc3182f70eed0d0f30c4c77d1d16aaf4e8f49d3a48e81,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,24c70434d16842f0f6de834926b75000c0ddad56546538f60521e00fb6738542,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,0643918d7ffe5153a2a7d0ecbb4c406c5c628c8ec5d230681c8dc9d3b7c672dc,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,5237fc9e04041d9ab8c1a5edc92d408437701ce887c629a07c02212df0bc5ae0,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,7c4348cde0da29d203a58faf65a859d7d7d474ee3c5d9e78695a04dd2306680d,Anomaly,Anomaly,1.0,0.8,0.9
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,695068d7a1eb8575011b0dcc1bbb9520e708e46dda9cfbb7a926d5efd6534850,Anomaly,Anomaly,1.0,1.0,0.9
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,0881ec35c686230b714f8d7ae5a753d5231eda99f040b664e71d4938a24a845e,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,e50a71601ed33a95a76beafd09e175a19bc3bb33e4fb1c6beb75cec02a4222bb,Anomaly,Anomaly,1.0,1.0,0.9
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,87c645a3d3ac9d6a734d0664fd6c8149da9ccdc1912e10424a2016e487564a6e,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,19ab0abdac373d4fd77ae3b994816148e3568becee346ae67db688c2790ffd42,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,a4582ac36aa4fc746f33e5a4c4ae090f99587e5ba0fbacaf11ce12f299d11cdf,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,44061a72c0200bfdfee3be931bdb351247c310213659be7d4dd7e12a507ddc1c,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,71a871a9b6fb2770fe0c6a839f10f9b5f93a1aac9c0533dd453da09943989e6c,Anomaly,Anomaly,1.0,1.0,0.9
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,dd6b2604911a7ea52a90970f7d9aa8c5d6e7483b31be93ccba2c200e4ccba2b1,Anomaly,Anomaly,1.0,0.8,0.9
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,1094b3f6941504195615180a9f5c046e0ff97de5b7acdbf1a704b7c8f38b44dd,Anomaly,Anomaly,1.0,1.0,0.9
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,4ec51a6fb6bac7fd4efc571746f19244e4bfd987f906214a5b328bc57c515344,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,12777e6d411a9f9a329a0ca11562c67d271f8c408defff59dde3397fcead2000,Anomaly,Anomaly,1.0,1.0,0.9
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,eb2ab150ee8cc6df4270e9df33a2697b57fb68c16294c54753f283197fcd9cfa,Anomaly,Anomaly,1.0,1.0,0.9
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,d97ca156aaa591dfd8508e3e4f27d11da383567a1ef182c08605018705ae3060,Anomaly,Anomaly,1.0,1.0,0.9
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,8badc4c17fc805a4f021120a29b4b167872b08a9f40aeeafd1b251a2a9aa18c4,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,7cc31cb63941e9eddfff15bd1d983c85e40b77be705826111580ac229a32c4f9,Anomaly,Anomaly,1.0,1.0,0.9
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,f2328a9d2a2b3711aeb1b1494b16c83de52e99604d491e40d4fa6eff733fc338,Anomaly,Anomaly,1.0,0.8,0.9
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,ef870f22e2309c9a103eec5099a5c3b71890a8a25650ade52041508fd007815a,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,4b6d7511d495b1fe4f4d75a164fbf49c559aa971993443fa399ef97c0c12b000,Anomaly,Anomaly,1.0,1.0,0.9
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,c0c6422933bdb95e3b3f93e1ddaf70f9f41711e6422ce536899f035fefea2bf4,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,dc94f16ae6ab2e143a84aa725e99abaf06088e077b25d5305cf22c112bd5e08a,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,cbe4d60d2963a467646a7a85552c5419d89bb35e9ecf0ed2ff62faf0ad74a1c8,Anomaly,Anomaly,1.0,0.8,0.9
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,811cffc97c2ba24928f4debc8ba4b4b30f40ce2df97748fa128149280ceb263e,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,4641ea480b281ed61bae659923536c00ed7b6b740bd1cab9df56a0faf6ab7e14,Anomaly,Anomaly,1.0,1.0,0.9
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,19797bd5988575d3d799ce9ced8faa2426dea26f4d494f7594b8de00a03f00d8,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,f2000b160629d2bdf4c2a4f975ad95c9b9fca0cfc779187994247008b26dbefe,Anomaly,Anomaly,1.0,1.0,0.9
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,2a36c77dcdebb6801207f577ff4df17d398da85611e070026d9f6a9cd2523b01,Anomaly,Anomaly,1.0,0.8,0.7
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,80316b5778de9a6c4786dd8514099a1c34613fbfb5d39529b75222bd9d0feace,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,ac5a29c77b5e9b79582c3fc08ae611205f637ca337d4a4fe2d5c8efa7f2a1954,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,217796fba0568f9cb3591a2324f710582908e96a890e74a8bbe58e0ceb26d7d6,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,eeaa9f783bdffb3e99f28ad5606aabf6e7859699c3418e221f8b720973cd0980,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,2f283a28823d5dd4ebd6074c70e0527744715d291f7687259f5afc163b906481,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,afd98bceb3044f49dc77f920d7f2d414911e6e8984faa2cc4d3ebcb45a7bbe64,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,37a877f985f32d8040975f78c467ed638be4c617fa41fa06f76eeb366c115d39,Anomaly,Anomaly,1.0,1.0,0.8
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,7414da1c83b1e6683cb77485c129cd0d80f0d6f17ecf9a2e4f62bdaf14390d6d,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,1865f8cc660e42e4989daf5d284e0eb5974626691f5e69cb7adc8d31c22a624b,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,2b099c0447c337212cf4f655425c66ccb72bb6446edc09a16085df5d7f986bfc,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,71a512cf44a733f56d7c27ad59e2d630d4fb7941ef438d17ece4cc4d4fd8b0c6,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,03e87c6df21a2a408bb16d516047581bd0987839ec2894e71b37c4b399c9bfb3,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,5d700eb51bf0d62c0492be90866c2a23b308d3861112b784becee22104f868b5,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,70a881dc74c14a5b2289387b5b40d5179ae43ee488f10d58f29f57fee68c9a57,Anomaly,Anomaly,1.0,1.0,0.9
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,074a6774a9e6e5c94d388c6e2faa0a0862a31fa8bb1a03e85dab81ce3bfb84e5,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,9c59410ef9e6a73b752feb3c42724edd7c4efc1ba3cd74fcf3e6ba020f6928d5,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,6557b113d8dc7b3ac73bef7024156466ee5744f32c2514b0646f01cebc2560d2,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,49f9c1a87b2aa8e3d59006b5705bc21b4f20bae81d4ecd83132d249598b02199,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,86493d6fc0cffef16b69e9e2ca1041d47a6227507dc9815335d0a36661818a33,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,12f7c0b11bc79691ba59c2b39d731908c51eb5cd5a1d6917b7865f4acea5214f,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,8379f210174e4efae14442b7bdc21cabf4654c4ebcaeef69c6102e4394ca5ba7,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,af1f5a90fc77b77c39c386e992d19aa889088bdf687a968a8239ab724e1b2438,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,401599c4f5c9ab1f80107f40f0922192f48b36eec67f5ed7aabdb65b3e7ec000,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,1a73ccf639307ee60b1b96eab62b90bcc20f8de306e60b80b75b34c77335de73,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,4070fe78b7b802bb10e510f7b2d83ea6b27177f552471355792073d62cc5a3a9,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,01fb33cbd275a9b27c654afbd41c77c40a66eb94e85893d4234d541be8c2e8e9,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,f0a5c18afe480cb6cae532278f562ebde7a34de86b6226fa273138371b8cc11e,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,ae0b8251a21275cb6a7ebbff7d11bf150211b24698bb09a7a0933987dc51e4c1,Anomaly,Anomaly,1.0,0.8,0.9
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,f0057f6a9d939a6e49cbd7f62fdcdf718c93bc521b61fa0dfde6cc891e8113de,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,5d95e2c6942b189163902b4d7a5c9d77b9f967e2e0cbdeeb749442f23c120606,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,19374d22de9975c1176dc2cbbba1a32851269e457fe3f6d557f8a637222451d6,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,70a7f0df396a5989f5e5c6a8ecb33809a9931a6ca9b376199bdc31c13aad5e1b,Anomaly,Anomaly,1.0,0.8,0.9
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,723e1be20d5d6e8028a2c58c8c75183e1203ec1e930bde40d4447b1d7dc1de93,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,d9f7ec7f7c5b1245b27dd92d4adc7c95cb25405381f958d86ff2efbdb74744c3,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,c83914acd6ed84786a5d71329dd14cd534afaf25bd70fd1c9fba649da7f7e724,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,d2c228865ea12f9c5c356be27cc4fd976f90b458dcd757bf7244557313dc1f3d,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,142a5e89c47e029109d1f01f10170c250339319eea631c4b414617bfe88733da,Anomaly,Anomaly,1.0,1.0,0.9
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,9092a949538b8f603c796b0316e836297a1d89ad4744e91bc43a6ba8e0b61dae,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,e2fcc73ee4e9ca65f9fcd875a18f6c3e45a2bb2544c5d9a2ec3eda181e0ced68,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,19750c05b15595222ac9db36338b384bd09dfdb8110c9bf0141f7dd70be3c66f,Anomaly,Anomaly,1.0,0.8,0.9
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,7207bda782b185ef18e97e7bc40e1bc3bfbd269dc9a24cbfe48ee7ccd5f38478,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,2224f5d3cbd4727ea700f02f29194739f04eb3f7e936406271857da254b66ea2,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,d0e61dc5f76b6d022701038201ca2f57b9dc40c8a412e68f669a8e41e33b412d,Anomaly,Anomaly,1.0,0.8,0.9
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,56884fe84e94193e247e543346bf14ca423fca351789f9116f787a520dd23b63,Anomaly,Anomaly,1.0,1.0,0.9
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,e38929f4a73b651d4257276e155f0f132f5f8f954c56ca24883daf563e0b7311,Anomaly,Anomaly,1.0,0.8,0.9
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,3a9ea7f87e3070e473ef13ec80b45e27bf18226978670fbd02e3a17d534eb059,Anomaly,Anomaly,1.0,1.0,1.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,00b71f04fb66d6202fd10dc58b6c391719ff1a977db7ef862a9dd9286701de74,Normal,Anomaly,0.0,0.0,0.2
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,928ea931ec6b575c1ab881325f6eb7a00782968d27452f31bc72ddf7c2203e7f,Normal,Anomaly,0.0,0.4,0.3
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,ee161300543e790f79db87c20b4ba2891c1b64119a2d0b564c85726611ddaccd,Normal,Anomaly,1.0,0.2,0.3
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,12f23ee0b30a46a9dec22482d1340268aaaa506bdc15f37a765bb1a1f31b0f63,Normal,Anomaly,0.0,0.0,0.2
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,88ed7c5d80c8d2c80919a769c363544b6cecd17689c8a9437864804a651571ed,Normal,Anomaly,0.0,0.4,0.2
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,8e3371dd49f7db4eedfda196b9974ee99a94fd27541b551bc3ee06493dbd5697,Normal,Anomaly,1.0,0.2,0.3
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,7ee71281e108a8a04e391d286713e2106cec4146f801cfd33a5976bbebc04226,Normal,Anomaly,0.0,0.4,0.2
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,9a9f49b7b936ddfc13c24afd89c40fb240d36100e7e64f13719ed90e30de348c,Normal,Anomaly,0.0,0.0,0.2
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,cb16790ff188027ab3f23259b0ebc345f3611c03bcab5ef976d012de773c7bde,Normal,Anomaly,0.0,0.4,0.3
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,fa36a54da3cee8d84549e222a3ea765950994465ac29051d39b131bd4313b51d,Normal,Anomaly,0.0,0.4,0.3
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,0c4e4fcda733c76e4af39db74e3bdf31974043c775ed1eb73c463ce52879ca3e,Normal,Anomaly,0.0,0.0,0.0
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,a3c6e037f542052c571aa8e630d654798a58505d943b1f4ea998c3029c40a874,Normal,Anomaly,0.0,0.0,0.2
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,81a1e00b060c3544ea1dbf17c15756d6bc30a526653b8a3d14164cb3ee8669ee,Normal,Anomaly,0.0,0.0,0.2
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,26700136194dd205f17a0714af1f93d51e674a3250839fa677c1d717cb157b45,Normal,Anomaly,0.0,0.4,0.3
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,2a5f5cf727488e0d9e456c91e6cbd019daebf1a2516755f5bd78f2a5a14aa6d6,Normal,Anomaly,0.0,0.4,0.2
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,69ea5ca98c4e76864687c16892fe98fac44e02f3e60a2828878a1cdd7f20fed8,Normal,Anomaly,0.0,0.4,0.3
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,ddfc8f68b18c0f1424e389b2408ce58de63c1492effb7fca11c5e1710b16a67e,Normal,Anomaly,0.0,0.4,0.3
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,5606e251778699ee4b4601f2b5e189ccf3a01853a5837a1f0936777e90ae2a08,Normal,Anomaly,0.0,0.4,0.2
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,eb39da519fc676addd143d397d8e6c5d34d37f01f285334c90ead018331931d3,Normal,Anomaly,0.0,0.4,0.3
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,a003282ea7124c7300a21dbccb84f3bafda51dcaebc676ab6858fe74166846d8,Normal,Anomaly,0.0,0.0,0.2
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,2defe25086685c55ce35dd40691a91533a7d5cef007e9cbf14f5c8243307ee43,Normal,Anomaly,0.0,0.0,0.2
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,dcdad27dcad6bf9143d12134aba32f743d6f99e0224a64cacfd9cc9053308746,Normal,Anomaly,0.0,0.4,0.3
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,4721b18e5977d78cd59d397c18a90889a81eeeaeb9a57d5744b7f73797c58d72,Normal,Anomaly,0.0,0.0,0.2
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,f6f1eac1ab674f73d19315f8017538dc13fd90cf49c1f651989ea5d1cf1b7985,Normal,Anomaly,0.0,0.4,0.3
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,e6a404f63358604da18abc16ce2e6e30f7b1819e7fbf9ba2ca86115ddbcf3931,Normal,Anomaly,0.0,0.0,0.2
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,f977ec3d55e2872d35822862eb8b14c142bd40da6de39f414ba8cf6d20052781,Normal,Anomaly,0.0,0.4,0.3
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,fbf335051777f50fa28256714274746e7aab463f75372e9a7aa0b0d5e472c209,Normal,Anomaly,0.0,0.4,0.3
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,624c56842a450afd8be6f49c3d508eb6ea7d9bc345e53aef785f282c739c5b65,Normal,Anomaly,0.0,0.4,0.3
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,8fe39cd82ef63c0050437ffcd0be150f1b6591c6d8c472c9d1dc8eae4606500f,Normal,Anomaly,0.0,0.0,0.2
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,5d6e1db8acd6b1bfc3b16cefeae26171a32a89c6fcd287ca2335e270c084b9a1,Normal,Anomaly,0.0,0.4,0.3
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,3e1d9ba08dc16d6088d9134ee882b2bc3af2e3b0a85fb0e06b2a0ad28705862c,Normal,Anomaly,0.0,0.0,0.2
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,1a7324939e85bf5e9c9022495da3a1cd60ff7359e47dc062c91fd81a8d8c6dd2,Normal,Anomaly,0.0,0.0,0.2
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,f3600aebf8aff728f71a7ba9cd56275cdd0be1f630db15190cea53fda9123e9c,Normal,Anomaly,0.0,0.0,0.1
202,BGL->spirit_first20M,BGL->spirit_first20M[seed202][surprisal],KG-PPR Proxy,b9609e1b393d5d2cf5a82357837ec7593e7465d673fb063c4710befbda6bdd93,Normal,Anomaly,0.0,0.0,0.1
